timebin,sid,sequence,use,group
1,70209120,CPTs,0,LL
2,70209120,CPTs,0,LL
3,70209120,CPTs,0,LL
0,70209120,CTbC,0,LL
1,70209120,CTbC,0,LL
2,70209120,CTbC,0,LL
3,70209120,CTbC,0,LL
0,70209120,CTbP,0,LL
1,70209120,CTbP,0,LL
2,70209120,CTbP,0,LL
3,70209120,CTbP,0,LL
0,70209120,CTbPC,0,LL
1,70209120,CTbPC,0,LL
2,70209120,CTbPC,0,LL
3,70209120,CTbPC,0,LL
0,70209120,CTcPTcP,0,LL
1,70209120,CTcPTcP,0,LL
2,70209120,CTcPTcP,0,LL
3,70209120,CTcPTcP,0,LL
0,70209120,CTsCTs,0,LL
1,70209120,CTsCTs,0,LL
2,70209120,CTsCTs,0,LL
3,70209120,CTsCTs,0,LL
0,70209120,PCTbP,0,LL
1,70209120,PCTbP,0,LL
2,70209120,PCTbP,0,LL
3,70209120,PCTbP,0,LL
0,70209120,PCTsP,0,LL
1,70209120,PCTsP,0,LL
2,70209120,PCTsP,0,LL
3,70209120,PCTsP,0,LL
0,70209120,PTb,0,LL
1,70209120,PTb,0,LL
2,70209120,PTb,0,LL
3,70209120,PTb,0,LL
0,70209120,PTsPC,0,LL
1,70209120,PTsPC,0,LL
2,70209120,PTsPC,0,LL
3,70209120,PTsPC,0,LL
0,70209120,TbCP,0,LL
1,70209120,TbCP,0,LL
2,70209120,TbCP,0,LL
3,70209120,TbCP,0,LL
0,70209120,TbP,0,LL
1,70209120,TbP,0,LL
2,70209120,TbP,0,LL
3,70209120,TbP,0,LL
0,70209120,TbPC,0,LL
1,70209120,TbPC,0,LL
2,70209120,TbPC,0,LL
3,70209120,TbPC,0,LL
0,70209120,TbPCP,0,LL
1,70209120,TbPCP,0,LL
2,70209120,TbPCP,0,LL
3,70209120,TbPCP,0,LL
0,72794100,CPCTs,0,LH
1,72794100,CPCTs,1,LH
2,72794100,CPCTs,1,LH
3,72794100,CPCTs,0,LH
0,72794100,CPTs,0,LH
1,72794100,CPTs,0,LH
2,72794100,CPTs,0,LH
3,72794100,CPTs,0,LH
0,72794100,CTbC,1,LH
1,72794100,CTbC,0,LH
2,72794100,CTbC,0,LH
3,72794100,CTbC,0,LH
0,72794100,CTbP,1,LH
1,72794100,CTbP,0,LH
2,72794100,CTbP,0,LH
3,72794100,CTbP,0,LH
0,72794100,CTbPC,0,LH
1,72794100,CTbPC,0,LH
2,72794100,CTbPC,0,LH
3,72794100,CTbPC,0,LH
0,72794100,CTcPTcP,0,LH
1,72794100,CTcPTcP,0,LH
2,72794100,CTcPTcP,0,LH
3,72794100,CTcPTcP,0,LH
0,72794100,CTsCTs,1,LH
1,72794100,CTsCTs,1,LH
2,72794100,CTsCTs,0,LH
3,72794100,CTsCTs,0,LH
0,72794100,PCTbP,0,LH
1,72794100,PCTbP,0,LH
2,72794100,PCTbP,0,LH
3,72794100,PCTbP,0,LH
0,72794100,PCTsP,0,LH
1,72794100,PCTsP,0,LH
2,72794100,PCTsP,0,LH
3,72794100,PCTsP,0,LH
0,72794100,PTb,1,LH
1,72794100,PTb,0,LH
2,72794100,PTb,0,LH
3,72794100,PTb,0,LH
0,72794100,PTsPC,1,LH
1,72794100,PTsPC,0,LH
2,72794100,PTsPC,0,LH
3,72794100,PTsPC,0,LH
0,72794100,TbCP,0,LH
1,72794100,TbCP,0,LH
2,72794100,TbCP,0,LH
3,72794100,TbCP,0,LH
0,72794100,TbP,1,LH
1,72794100,TbP,0,LH
2,72794100,TbP,0,LH
3,72794100,TbP,0,LH
0,72794100,TbPC,1,LH
1,72794100,TbPC,0,LH
2,72794100,TbPC,0,LH
3,72794100,TbPC,0,LH
0,72794100,TbPCP,0,LH
1,72794100,TbPCP,0,LH
2,72794100,TbPCP,0,LH
3,72794100,TbPCP,0,LH
0,73538121,CPCTs,0,LH
1,73538121,CPCTs,0,LH
2,73538121,CPCTs,0,LH
3,73538121,CPCTs,0,LH
0,73538121,CPTs,0,LH
1,73538121,CPTs,0,LH
2,73538121,CPTs,0,LH
3,73538121,CPTs,0,LH
0,73538121,CTbC,0,LH
1,73538121,CTbC,0,LH
2,73538121,CTbC,0,LH
3,73538121,CTbC,0,LH
0,73538121,CTbP,0,LH
1,73538121,CTbP,0,LH
2,73538121,CTbP,0,LH
3,73538121,CTbP,0,LH
0,73538121,CTbPC,0,LH
1,73538121,CTbPC,0,LH
2,73538121,CTbPC,0,LH
3,73538121,CTbPC,0,LH
0,73538121,CTcPTcP,0,LH
1,73538121,CTcPTcP,0,LH
2,73538121,CTcPTcP,0,LH
3,73538121,CTcPTcP,0,LH
0,73538121,CTsCTs,0,LH
1,73538121,CTsCTs,0,LH
2,73538121,CTsCTs,0,LH
3,73538121,CTsCTs,0,LH
0,73538121,PCTbP,0,LH
1,73538121,PCTbP,0,LH
2,73538121,PCTbP,0,LH
3,73538121,PCTbP,0,LH
0,73538121,PCTsP,0,LH
1,73538121,PCTsP,0,LH
2,73538121,PCTsP,0,LH
3,73538121,PCTsP,0,LH
0,73538121,PTb,0,LH
1,73538121,PTb,0,LH
2,73538121,PTb,0,LH
3,73538121,PTb,0,LH
0,73538121,PTsPC,0,LH
1,73538121,PTsPC,0,LH
2,73538121,PTsPC,0,LH
3,73538121,PTsPC,0,LH
0,73538121,TbCP,0,LH
1,73538121,TbCP,0,LH
2,73538121,TbCP,0,LH
3,73538121,TbCP,0,LH
0,73538121,TbP,0,LH
1,73538121,TbP,0,LH
2,73538121,TbP,0,LH
3,73538121,TbP,0,LH
0,73538121,TbPC,0,LH
1,73538121,TbPC,0,LH
2,73538121,TbPC,0,LH
3,73538121,TbPC,0,LH
0,73538121,TbPCP,0,LH
1,73538121,TbPCP,0,LH
2,73538121,TbPCP,0,LH
3,73538121,TbPCP,0,LH
0,77882125,CPCTs,0,LL
1,77882125,CPCTs,0,LL
2,77882125,CPCTs,0,LL
3,77882125,CPCTs,0,LL
0,77882125,CPTs,0,LL
1,77882125,CPTs,0,LL
2,77882125,CPTs,0,LL
3,77882125,CPTs,0,LL
0,77882125,CTbC,0,LL
1,77882125,CTbC,0,LL
2,77882125,CTbC,0,LL
3,77882125,CTbC,0,LL
0,77882125,CTbP,0,LL
1,77882125,CTbP,0,LL
2,77882125,CTbP,0,LL
3,77882125,CTbP,0,LL
0,77882125,CTbPC,0,LL
1,77882125,CTbPC,0,LL
2,77882125,CTbPC,0,LL
3,77882125,CTbPC,0,LL
0,77882125,CTcPTcP,0,LL
1,77882125,CTcPTcP,0,LL
2,77882125,CTcPTcP,0,LL
3,77882125,CTcPTcP,0,LL
0,77882125,CTsCTs,0,LL
1,77882125,CTsCTs,0,LL
2,77882125,CTsCTs,0,LL
3,77882125,CTsCTs,0,LL
0,77882125,PCTbP,0,LL
1,77882125,PCTbP,0,LL
2,77882125,PCTbP,0,LL
3,77882125,PCTbP,0,LL
0,77882125,PCTsP,0,LL
1,77882125,PCTsP,0,LL
2,77882125,PCTsP,0,LL
3,77882125,PCTsP,0,LL
0,77882125,PTb,0,LL
1,77882125,PTb,0,LL
2,77882125,PTb,0,LL
3,77882125,PTb,0,LL
0,77882125,PTsPC,0,LL
1,77882125,PTsPC,0,LL
2,77882125,PTsPC,0,LL
3,77882125,PTsPC,0,LL
0,77882125,TbCP,0,LL
1,77882125,TbCP,0,LL
2,77882125,TbCP,0,LL
3,77882125,TbCP,0,LL
0,77882125,TbP,0,LL
1,77882125,TbP,0,LL
2,77882125,TbP,0,LL
3,77882125,TbP,0,LL
0,77882125,TbPC,0,LL
1,77882125,TbPC,0,LL
2,77882125,TbPC,0,LL
3,77882125,TbPC,0,LL
0,77882125,TbPCP,0,LL
1,77882125,TbPCP,0,LL
2,77882125,TbPCP,0,LL
3,77882125,TbPCP,0,LL
0,77984114,CPCTs,0,LL
1,77984114,CPCTs,1,LL
2,77984114,CPCTs,0,LL
3,77984114,CPCTs,0,LL
0,77984114,CPTs,0,LL
1,77984114,CPTs,0,LL
2,77984114,CPTs,0,LL
3,77984114,CPTs,0,LL
0,77984114,CTbC,1,LL
1,77984114,CTbC,1,LL
2,77984114,CTbC,0,LL
3,77984114,CTbC,0,LL
0,77984114,CTbP,0,LL
1,77984114,CTbP,0,LL
2,77984114,CTbP,0,LL
3,77984114,CTbP,0,LL
0,77984114,CTbPC,0,LL
1,77984114,CTbPC,0,LL
2,77984114,CTbPC,0,LL
3,77984114,CTbPC,0,LL
0,77984114,CTcPTcP,0,LL
1,77984114,CTcPTcP,0,LL
2,77984114,CTcPTcP,0,LL
3,77984114,CTcPTcP,0,LL
0,77984114,CTsCTs,0,LL
1,77984114,CTsCTs,1,LL
2,77984114,CTsCTs,0,LL
3,77984114,CTsCTs,0,LL
0,77984114,PCTbP,0,LL
1,77984114,PCTbP,0,LL
2,77984114,PCTbP,0,LL
3,77984114,PCTbP,0,LL
0,77984114,PCTsP,0,LL
1,77984114,PCTsP,1,LL
2,77984114,PCTsP,0,LL
3,77984114,PCTsP,0,LL
0,77984114,PTb,0,LL
1,77984114,PTb,0,LL
2,77984114,PTb,0,LL
3,77984114,PTb,0,LL
0,77984114,PTsPC,0,LL
1,77984114,PTsPC,1,LL
2,77984114,PTsPC,0,LL
3,77984114,PTsPC,0,LL
0,77984114,TbCP,0,LL
1,77984114,TbCP,1,LL
2,77984114,TbCP,0,LL
3,77984114,TbCP,0,LL
0,77984114,TbP,0,LL
1,77984114,TbP,0,LL
2,77984114,TbP,0,LL
3,77984114,TbP,0,LL
0,77984114,TbPC,0,LL
1,77984114,TbPC,0,LL
2,77984114,TbPC,0,LL
3,77984114,TbPC,0,LL
0,77984114,TbPCP,0,LL
1,77984114,TbPCP,0,LL
2,77984114,TbPCP,0,LL
3,77984114,TbPCP,0,LL
0,80308126,CPCTs,0,HH
1,80308126,CPCTs,0,HH
2,80308126,CPCTs,0,HH
3,80308126,CPCTs,0,HH
0,80308126,CPTs,0,HH
1,80308126,CPTs,0,HH
2,80308126,CPTs,0,HH
3,80308126,CPTs,0,HH
0,80308126,CTbC,1,HH
1,80308126,CTbC,0,HH
2,80308126,CTbC,0,HH
3,80308126,CTbC,0,HH
0,80308126,CTbP,1,HH
1,80308126,CTbP,0,HH
2,80308126,CTbP,0,HH
3,80308126,CTbP,0,HH
0,80308126,CTbPC,0,HH
1,80308126,CTbPC,0,HH
2,80308126,CTbPC,0,HH
3,80308126,CTbPC,0,HH
0,80308126,CTcPTcP,0,HH
1,80308126,CTcPTcP,0,HH
2,80308126,CTcPTcP,0,HH
3,80308126,CTcPTcP,0,HH
0,80308126,CTsCTs,0,HH
1,80308126,CTsCTs,0,HH
2,80308126,CTsCTs,0,HH
3,80308126,CTsCTs,0,HH
0,80308126,PCTbP,0,HH
1,80308126,PCTbP,0,HH
2,80308126,PCTbP,0,HH
3,80308126,PCTbP,0,HH
0,80308126,PCTsP,0,HH
1,80308126,PCTsP,0,HH
2,80308126,PCTsP,0,HH
3,80308126,PCTsP,0,HH
0,80308126,PTb,1,HH
1,80308126,PTb,0,HH
2,80308126,PTb,0,HH
3,80308126,PTb,0,HH
0,80308126,PTsPC,0,HH
1,80308126,PTsPC,0,HH
2,80308126,PTsPC,0,HH
3,80308126,PTsPC,0,HH
0,80308126,TbCP,1,HH
1,80308126,TbCP,0,HH
2,80308126,TbCP,0,HH
3,80308126,TbCP,0,HH
0,80308126,TbP,1,HH
1,80308126,TbP,0,HH
2,80308126,TbP,0,HH
3,80308126,TbP,0,HH
0,80308126,TbPC,0,HH
1,80308126,TbPC,0,HH
2,80308126,TbPC,0,HH
3,80308126,TbPC,0,HH
0,80308126,TbPCP,0,HH
1,80308126,TbPCP,0,HH
2,80308126,TbPCP,0,HH
3,80308126,TbPCP,0,HH
0,82243121,CPCTs,1,LL
1,82243121,CPCTs,0,LL
2,82243121,CPCTs,0,LL
3,82243121,CPCTs,0,LL
0,82243121,CPTs,0,LL
1,82243121,CPTs,0,LL
2,82243121,CPTs,0,LL
3,82243121,CPTs,1,LL
0,82243121,CTbC,1,LL
1,82243121,CTbC,0,LL
2,82243121,CTbC,0,LL
3,82243121,CTbC,1,LL
0,82243121,CTbP,1,LL
1,82243121,CTbP,0,LL
2,82243121,CTbP,0,LL
3,82243121,CTbP,0,LL
0,82243121,CTbPC,1,LL
1,82243121,CTbPC,0,LL
2,82243121,CTbPC,0,LL
3,82243121,CTbPC,0,LL
0,82243121,CTcPTcP,0,LL
1,82243121,CTcPTcP,0,LL
2,82243121,CTcPTcP,0,LL
3,82243121,CTcPTcP,0,LL
0,82243121,CTsCTs,1,LL
1,82243121,CTsCTs,1,LL
2,82243121,CTsCTs,1,LL
3,82243121,CTsCTs,1,LL
0,82243121,PCTbP,0,LL
1,82243121,PCTbP,0,LL
2,82243121,PCTbP,0,LL
3,82243121,PCTbP,0,LL
0,82243121,PCTsP,0,LL
1,82243121,PCTsP,0,LL
2,82243121,PCTsP,0,LL
3,82243121,PCTsP,0,LL
0,82243121,PTb,0,LL
1,82243121,PTb,0,LL
2,82243121,PTb,0,LL
3,82243121,PTb,0,LL
0,82243121,PTsPC,0,LL
1,82243121,PTsPC,0,LL
2,82243121,PTsPC,0,LL
3,82243121,PTsPC,0,LL
0,82243121,TbCP,1,LL
1,82243121,TbCP,0,LL
2,82243121,TbCP,0,LL
3,82243121,TbCP,0,LL
0,82243121,TbP,1,LL
1,82243121,TbP,0,LL
2,82243121,TbP,1,LL
3,82243121,TbP,0,LL
0,82243121,TbPC,1,LL
1,82243121,TbPC,0,LL
2,82243121,TbPC,1,LL
3,82243121,TbPC,0,LL
0,82243121,TbPCP,0,LL
1,82243121,TbPCP,0,LL
2,82243121,TbPCP,0,LL
3,82243121,TbPCP,0,LL
0,82616120,CPCTs,0,LL
1,82616120,CPCTs,0,LL
2,82616120,CPCTs,0,LL
3,82616120,CPCTs,0,LL
0,82616120,CPTs,0,LL
1,82616120,CPTs,0,LL
2,82616120,CPTs,0,LL
3,82616120,CPTs,0,LL
0,82616120,CTbC,0,LL
1,82616120,CTbC,0,LL
2,82616120,CTbC,0,LL
3,82616120,CTbC,0,LL
0,82616120,CTbP,0,LL
1,82616120,CTbP,0,LL
2,82616120,CTbP,0,LL
3,82616120,CTbP,0,LL
0,82616120,CTbPC,0,LL
1,82616120,CTbPC,0,LL
2,82616120,CTbPC,0,LL
3,82616120,CTbPC,0,LL
0,82616120,CTcPTcP,0,LL
1,82616120,CTcPTcP,0,LL
2,82616120,CTcPTcP,0,LL
3,82616120,CTcPTcP,0,LL
0,82616120,CTsCTs,0,LL
1,82616120,CTsCTs,0,LL
2,82616120,CTsCTs,0,LL
3,82616120,CTsCTs,0,LL
0,82616120,PCTbP,0,LL
1,82616120,PCTbP,0,LL
2,82616120,PCTbP,0,LL
3,82616120,PCTbP,0,LL
0,82616120,PCTsP,0,LL
1,82616120,PCTsP,0,LL
2,82616120,PCTsP,0,LL
3,82616120,PCTsP,0,LL
0,82616120,PTb,0,LL
1,82616120,PTb,0,LL
2,82616120,PTb,0,LL
3,82616120,PTb,0,LL
0,82616120,PTsPC,0,LL
1,82616120,PTsPC,0,LL
2,82616120,PTsPC,0,LL
3,82616120,PTsPC,0,LL
0,82616120,TbCP,0,LL
1,82616120,TbCP,0,LL
2,82616120,TbCP,0,LL
3,82616120,TbCP,0,LL
0,82616120,TbP,0,LL
1,82616120,TbP,0,LL
2,82616120,TbP,0,LL
3,82616120,TbP,0,LL
0,82616120,TbPC,0,LL
1,82616120,TbPC,0,LL
2,82616120,TbPC,0,LL
3,82616120,TbPC,0,LL
0,82616120,TbPCP,0,LL
1,82616120,TbPCP,0,LL
2,82616120,TbPCP,0,LL
3,82616120,TbPCP,0,LL
0,82752122,CPCTs,0,HH
1,82752122,CPCTs,0,HH
2,82752122,CPCTs,0,HH
3,82752122,CPCTs,0,HH
0,82752122,CPTs,0,HH
1,82752122,CPTs,0,HH
2,82752122,CPTs,0,HH
3,82752122,CPTs,0,HH
0,82752122,CTbC,0,HH
1,82752122,CTbC,0,HH
2,82752122,CTbC,0,HH
3,82752122,CTbC,0,HH
0,82752122,CTbP,0,HH
1,82752122,CTbP,0,HH
2,82752122,CTbP,0,HH
3,82752122,CTbP,0,HH
0,82752122,CTbPC,0,HH
1,82752122,CTbPC,0,HH
2,82752122,CTbPC,0,HH
3,82752122,CTbPC,0,HH
0,82752122,CTcPTcP,0,HH
1,82752122,CTcPTcP,0,HH
2,82752122,CTcPTcP,0,HH
3,82752122,CTcPTcP,0,HH
0,82752122,CTsCTs,0,HH
1,82752122,CTsCTs,0,HH
2,82752122,CTsCTs,0,HH
3,82752122,CTsCTs,0,HH
0,82752122,PCTbP,0,HH
1,82752122,PCTbP,0,HH
2,82752122,PCTbP,0,HH
3,82752122,PCTbP,0,HH
0,82752122,PCTsP,0,HH
1,82752122,PCTsP,0,HH
2,82752122,PCTsP,0,HH
3,82752122,PCTsP,0,HH
0,82752122,PTb,0,HH
1,82752122,PTb,0,HH
2,82752122,PTb,0,HH
3,82752122,PTb,0,HH
0,82752122,PTsPC,0,HH
1,82752122,PTsPC,0,HH
2,82752122,PTsPC,0,HH
3,82752122,PTsPC,0,HH
0,82752122,TbCP,0,HH
1,82752122,TbCP,0,HH
2,82752122,TbCP,0,HH
3,82752122,TbCP,0,HH
0,82752122,TbP,0,HH
1,82752122,TbP,0,HH
2,82752122,TbP,0,HH
3,82752122,TbP,0,HH
0,82752122,TbPC,0,HH
1,82752122,TbPC,0,HH
2,82752122,TbPC,0,HH
3,82752122,TbPC,0,HH
0,82752122,TbPCP,0,HH
1,82752122,TbPCP,0,HH
2,82752122,TbPCP,0,HH
3,82752122,TbPCP,0,HH
0,82885110,CPCTs,0,LL
1,82885110,CPCTs,0,LL
2,82885110,CPCTs,1,LL
3,82885110,CPCTs,1,LL
0,82885110,CPTs,0,LL
1,82885110,CPTs,0,LL
2,82885110,CPTs,0,LL
3,82885110,CPTs,0,LL
0,82885110,CTbC,1,LL
1,82885110,CTbC,0,LL
2,82885110,CTbC,0,LL
3,82885110,CTbC,0,LL
0,82885110,CTbP,1,LL
1,82885110,CTbP,0,LL
2,82885110,CTbP,0,LL
3,82885110,CTbP,0,LL
0,82885110,CTbPC,1,LL
1,82885110,CTbPC,0,LL
2,82885110,CTbPC,0,LL
3,82885110,CTbPC,0,LL
0,82885110,CTcPTcP,0,LL
1,82885110,CTcPTcP,0,LL
2,82885110,CTcPTcP,0,LL
3,82885110,CTcPTcP,0,LL
0,82885110,CTsCTs,0,LL
1,82885110,CTsCTs,0,LL
2,82885110,CTsCTs,1,LL
3,82885110,CTsCTs,0,LL
0,82885110,PCTbP,0,LL
1,82885110,PCTbP,0,LL
2,82885110,PCTbP,0,LL
3,82885110,PCTbP,0,LL
0,82885110,PCTsP,0,LL
1,82885110,PCTsP,0,LL
2,82885110,PCTsP,0,LL
3,82885110,PCTsP,0,LL
0,82885110,PTb,0,LL
1,82885110,PTb,0,LL
2,82885110,PTb,1,LL
3,82885110,PTb,0,LL
0,82885110,PTsPC,0,LL
1,82885110,PTsPC,0,LL
2,82885110,PTsPC,0,LL
3,82885110,PTsPC,0,LL
0,82885110,TbCP,1,LL
1,82885110,TbCP,0,LL
2,82885110,TbCP,0,LL
3,82885110,TbCP,0,LL
0,82885110,TbP,1,LL
1,82885110,TbP,0,LL
2,82885110,TbP,0,LL
3,82885110,TbP,0,LL
0,82885110,TbPC,1,LL
1,82885110,TbPC,0,LL
2,82885110,TbPC,0,LL
3,82885110,TbPC,0,LL
0,82885110,TbPCP,0,LL
1,82885110,TbPCP,0,LL
2,82885110,TbPCP,0,LL
3,82885110,TbPCP,0,LL
0,82920121,CPCTs,0,HH
1,82920121,CPCTs,0,HH
2,82920121,CPCTs,0,HH
3,82920121,CPCTs,0,HH
0,82920121,CPTs,0,HH
1,82920121,CPTs,1,HH
2,82920121,CPTs,0,HH
3,82920121,CPTs,0,HH
0,82920121,CTbC,0,HH
1,82920121,CTbC,0,HH
2,82920121,CTbC,0,HH
3,82920121,CTbC,0,HH
0,82920121,CTbP,1,HH
1,82920121,CTbP,0,HH
2,82920121,CTbP,0,HH
3,82920121,CTbP,0,HH
0,82920121,CTbPC,1,HH
1,82920121,CTbPC,0,HH
2,82920121,CTbPC,0,HH
3,82920121,CTbPC,0,HH
0,82920121,CTcPTcP,0,HH
1,82920121,CTcPTcP,0,HH
2,82920121,CTcPTcP,0,HH
3,82920121,CTcPTcP,0,HH
0,82920121,CTsCTs,0,HH
1,82920121,CTsCTs,0,HH
2,82920121,CTsCTs,0,HH
3,82920121,CTsCTs,0,HH
0,82920121,PCTbP,0,HH
1,82920121,PCTbP,0,HH
2,82920121,PCTbP,0,HH
3,82920121,PCTbP,0,HH
0,82920121,PCTsP,0,HH
1,82920121,PCTsP,1,HH
2,82920121,PCTsP,0,HH
3,82920121,PCTsP,0,HH
0,82920121,PTb,0,HH
1,82920121,PTb,0,HH
2,82920121,PTb,0,HH
3,82920121,PTb,0,HH
0,82920121,PTsPC,0,HH
1,82920121,PTsPC,1,HH
2,82920121,PTsPC,0,HH
3,82920121,PTsPC,0,HH
0,82920121,TbCP,0,HH
1,82920121,TbCP,0,HH
2,82920121,TbCP,0,HH
3,82920121,TbCP,0,HH
0,82920121,TbP,1,HH
1,82920121,TbP,0,HH
2,82920121,TbP,0,HH
3,82920121,TbP,0,HH
0,82920121,TbPC,1,HH
1,82920121,TbPC,0,HH
2,82920121,TbPC,0,HH
3,82920121,TbPC,0,HH
0,82920121,TbPCP,1,HH
1,82920121,TbPCP,0,HH
2,82920121,TbPCP,0,HH
3,82920121,TbPCP,0,HH
0,83841128,CPCTs,0,LH
1,83841128,CPCTs,0,LH
2,83841128,CPCTs,0,LH
3,83841128,CPCTs,0,LH
0,83841128,CPTs,0,LH
1,83841128,CPTs,0,LH
2,83841128,CPTs,0,LH
3,83841128,CPTs,0,LH
0,83841128,CTbC,0,LH
1,83841128,CTbC,0,LH
2,83841128,CTbC,0,LH
3,83841128,CTbC,0,LH
0,83841128,CTbP,0,LH
1,83841128,CTbP,0,LH
2,83841128,CTbP,0,LH
3,83841128,CTbP,0,LH
0,83841128,CTbPC,0,LH
1,83841128,CTbPC,0,LH
2,83841128,CTbPC,0,LH
3,83841128,CTbPC,0,LH
0,83841128,CTcPTcP,0,LH
1,83841128,CTcPTcP,0,LH
2,83841128,CTcPTcP,0,LH
3,83841128,CTcPTcP,0,LH
0,83841128,CTsCTs,0,LH
1,83841128,CTsCTs,0,LH
2,83841128,CTsCTs,0,LH
3,83841128,CTsCTs,0,LH
0,83841128,PCTbP,0,LH
1,83841128,PCTbP,0,LH
2,83841128,PCTbP,0,LH
3,83841128,PCTbP,0,LH
0,83841128,PCTsP,1,LH
1,83841128,PCTsP,0,LH
2,83841128,PCTsP,0,LH
3,83841128,PCTsP,0,LH
0,83841128,PTb,0,LH
1,83841128,PTb,0,LH
2,83841128,PTb,0,LH
3,83841128,PTb,0,LH
0,83841128,PTsPC,1,LH
1,83841128,PTsPC,1,LH
2,83841128,PTsPC,0,LH
3,83841128,PTsPC,0,LH
0,83841128,TbCP,0,LH
1,83841128,TbCP,0,LH
2,83841128,TbCP,0,LH
3,83841128,TbCP,0,LH
0,83841128,TbP,0,LH
1,83841128,TbP,0,LH
2,83841128,TbP,0,LH
3,83841128,TbP,0,LH
0,83841128,TbPC,0,LH
1,83841128,TbPC,0,LH
2,83841128,TbPC,0,LH
3,83841128,TbPC,0,LH
0,83841128,TbPCP,0,LH
1,83841128,TbPCP,0,LH
2,83841128,TbPCP,0,LH
3,83841128,TbPCP,0,LH
0,85298121,CPCTs,0,LH
1,85298121,CPCTs,0,LH
2,85298121,CPCTs,0,LH
3,85298121,CPCTs,0,LH
0,85298121,CPTs,0,LH
1,85298121,CPTs,0,LH
2,85298121,CPTs,0,LH
3,85298121,CPTs,0,LH
0,85298121,CTbC,1,LH
1,85298121,CTbC,1,LH
2,85298121,CTbC,1,LH
3,85298121,CTbC,0,LH
0,85298121,CTbP,0,LH
1,85298121,CTbP,1,LH
2,85298121,CTbP,1,LH
3,85298121,CTbP,1,LH
0,85298121,CTbPC,0,LH
1,85298121,CTbPC,1,LH
2,85298121,CTbPC,1,LH
3,85298121,CTbPC,1,LH
0,85298121,CTcPTcP,0,LH
1,85298121,CTcPTcP,0,LH
2,85298121,CTcPTcP,0,LH
3,85298121,CTcPTcP,0,LH
0,85298121,CTsCTs,1,LH
1,85298121,CTsCTs,0,LH
2,85298121,CTsCTs,0,LH
3,85298121,CTsCTs,0,LH
0,85298121,PCTbP,0,LH
1,85298121,PCTbP,0,LH
2,85298121,PCTbP,0,LH
3,85298121,PCTbP,1,LH
0,85298121,PCTsP,1,LH
1,85298121,PCTsP,1,LH
2,85298121,PCTsP,0,LH
3,85298121,PCTsP,0,LH
0,85298121,PTb,0,LH
1,85298121,PTb,0,LH
2,85298121,PTb,0,LH
3,85298121,PTb,0,LH
0,85298121,PTsPC,1,LH
1,85298121,PTsPC,1,LH
2,85298121,PTsPC,1,LH
3,85298121,PTsPC,0,LH
0,85298121,TbCP,1,LH
1,85298121,TbCP,0,LH
2,85298121,TbCP,0,LH
3,85298121,TbCP,0,LH
0,85298121,TbP,0,LH
1,85298121,TbP,1,LH
2,85298121,TbP,1,LH
3,85298121,TbP,1,LH
0,85298121,TbPC,0,LH
1,85298121,TbPC,1,LH
2,85298121,TbPC,1,LH
3,85298121,TbPC,1,LH
0,85298121,TbPCP,0,LH
1,85298121,TbPCP,0,LH
2,85298121,TbPCP,1,LH
3,85298121,TbPCP,0,LH
0,85458129,CPCTs,1,LL
1,85458129,CPCTs,0,LL
2,85458129,CPCTs,0,LL
3,85458129,CPCTs,1,LL
0,85458129,CPTs,1,LL
1,85458129,CPTs,0,LL
2,85458129,CPTs,0,LL
3,85458129,CPTs,0,LL
0,85458129,CTbC,0,LL
1,85458129,CTbC,0,LL
2,85458129,CTbC,0,LL
3,85458129,CTbC,0,LL
0,85458129,CTbP,1,LL
1,85458129,CTbP,0,LL
2,85458129,CTbP,1,LL
3,85458129,CTbP,0,LL
0,85458129,CTbPC,1,LL
1,85458129,CTbPC,0,LL
2,85458129,CTbPC,1,LL
3,85458129,CTbPC,0,LL
0,85458129,CTcPTcP,0,LL
1,85458129,CTcPTcP,0,LL
2,85458129,CTcPTcP,0,LL
3,85458129,CTcPTcP,0,LL
0,85458129,CTsCTs,0,LL
1,85458129,CTsCTs,0,LL
2,85458129,CTsCTs,1,LL
3,85458129,CTsCTs,0,LL
0,85458129,PCTbP,1,LL
1,85458129,PCTbP,0,LL
2,85458129,PCTbP,1,LL
3,85458129,PCTbP,0,LL
0,85458129,PCTsP,1,LL
1,85458129,PCTsP,0,LL
2,85458129,PCTsP,0,LL
3,85458129,PCTsP,0,LL
0,85458129,PTb,0,LL
1,85458129,PTb,0,LL
2,85458129,PTb,0,LL
3,85458129,PTb,0,LL
0,85458129,PTsPC,0,LL
1,85458129,PTsPC,1,LL
2,85458129,PTsPC,0,LL
3,85458129,PTsPC,0,LL
0,85458129,TbCP,0,LL
1,85458129,TbCP,0,LL
2,85458129,TbCP,0,LL
3,85458129,TbCP,0,LL
0,85458129,TbP,1,LL
1,85458129,TbP,0,LL
2,85458129,TbP,0,LL
3,85458129,TbP,1,LL
0,85458129,TbPC,1,LL
1,85458129,TbPC,0,LL
2,85458129,TbPC,0,LL
3,85458129,TbPC,1,LL
0,85458129,TbPCP,1,LL
1,85458129,TbPCP,0,LL
2,85458129,TbPCP,0,LL
3,85458129,TbPCP,1,LL
0,85576116,CPCTs,1,LL
1,85576116,CPCTs,0,LL
2,85576116,CPCTs,0,LL
3,85576116,CPCTs,0,LL
0,85576116,CPTs,0,LL
1,85576116,CPTs,0,LL
2,85576116,CPTs,0,LL
